ENDERECO_ID	lat	long
SPSPO14535	-23.628075	-46.59875
SPSPO12739	-23.541333	-46.631028
SPSPO14706	-23.538722	-46.642194
SPSPO14768	-23.597325	-46.797233
SPSPO14751	-23.490928	-46.589406
SPSPO14553	-23.610602	-46.556211
SPSPO14479	-23.63355	-46.738
SPSPO14495	-23.465522	-46.603286
SPSPO14548	-23.629194	-46.587631
SPSPO14581	-23.544806	-46.574
SPSPO14718	-23.494833	-46.596461
SPSPO14616	-23.586733	-46.626775
SPSPO14412	-23.520861	-46.588528
SPSPO14797	-23.541956	-46.674703
SPSZN_1260	-23.5595	-46.294694
SPSZN_1381	-23.536402	-46.306923
SPTBS_1353	-23.610628	-46.764414
SPTBS_1340	-23.626039	-46.789397
SPTBS_1330	-23.598633	-46.763842
SPSVE_0479	-23.966973	-46.37974
SPSVE_0489	-23.963953	-46.389017
SPSPO_13271	-23.5405	-46.671056
SPSPO12392	-23.50775	-46.459139
SPSPO_3864	-23.459831	-46.707528
SPSPO_3966	-23.601942	-46.43525
SPSPO12695	-23.525444	-46.571333
SPSPO12721	-23.626139	-46.712694
SPSNE_0011	-23.624806	-46.542056
SPSBO_0017	-23.722306	-46.591028
SPSBO_0003	-23.756806	-46.578333
SPSCN_0005	-23.6285	-46.554639
SPSPO_0213	-23.681806	-46.755556
SPSPO_3363	-23.476444	-46.649556
SPSPO_0873	-23.668583	-46.716667
SPSPO_0731	-23.743278	-46.692417
SPSPO_0724	-23.733917	-46.700833
SPSPO_0214	-23.687806	-46.765139
SPSPO_0459	-23.5665	-46.539944
SPSPO_0990	-23.674556	-46.635667
SPSPO_1216	-23.510806	-46.452528
SPSPO_1115	-23.601	-46.542306
SPSPO_0496	-23.514611	-46.565139
SPUTB_0001	-23.437833	-45.080861
SPVPA_0007	-23.639306	-46.994472
RSXNLA0002	-29.791833	-50.049028
SPSPO_0254	-23.640875	-46.749175
SPSPO_0880	-23.520361	-46.593722
SPVGS_0001	-21.828833	-46.889667
SPSPO14742	-23.510806	-46.452528
SPSPO14771	-23.475111	-46.690083
SPSPO_0603	-23.517889	-46.63475
ALMCO_0087	-9.656958	-35.700575
PARMA_0005	-7.573611	-49.830278
PASXU_0005	-6.721306	-51.598139
PEISS_0005	-7.860278	-34.908611
SPSPO_4239	-23.496861	-46.728278
CEMUN_0002	-4.310011	-39.002231
ALMCO_0045	-10.14925	-36.544361
SPSBO_0065	-23.671222	-46.559528
SPSPO_0175	-23.758944	-46.703306
SPSPO_2505	-23.545528	-46.592806
SPSPO_2806	-23.503	-46.678556
SPSPO_4039	-23.533953	-46.648133
SPSPO_2818	-22.797514	-45.207614
SPSPO_2504	-23.618847	-46.697608
SPSPO_2413	-23.516833	-46.484833
PARMA_0002	-7.314444	-50.0475
SPSPO_1280	-23.575181	-46.640524
RJRJO_1185	-22.954961	-43.19462
SPSPO_1641	-23.576667	-46.657222
MGULA_0266	-18.882611	-48.217667
SPSPO_0529	-23.610278	-46.697306
SPSPO_0930	-23.695583	-46.693083
SPSPO_0063	-23.531194	-46.639556
SPSPO_0264	-23.5055	-46.688361
SPSPO_0316	-23.520417	-46.623444
SPSPO_0345	-23.506361	-46.7115
SPSPO_0404	-23.596611	-46.539139
SPSPO_0469	-23.502917	-46.451639
MGULA_0253	-18.898089	-48.319228
SPSPO_1125	-23.68275	-46.703444
MGURA_0148	-19.778083	-47.93925
MGURA_0149	-19.731056	-47.937694
SPSBO_1078	-23.72821	-46.53101
SPSBO_1045	-23.75504	-46.58061
SPSPO13826	-23.478	-46.650417
SPSPO14080	-23.5144	-46.56526
MGURA_0147	-19.792575	-47.976936
MGULA_0262	-18.91407	-48.28556
SPSZN_0038	-23.528389	-46.312111
PAAIU_0529	-1.348083	-48.364194
PAAIU_0532	-1.331972	-48.378556
PAAIU_0522	-1.334389	-48.360444
SPSBO_0006	-23.728903	-46.555592
SPSPO_2132	-23.62225	-46.640083
SPSPO_2133	-23.579361	-46.710333
SPSPO_2801	-23.511167	-46.626111
SPSPO13853	-23.6416	-46.7487
PAAIU_0170	-1.325111	-48.37625
PAAIU_0176	-1.3915	-48.372472
PAAIU_0171	-1.344611	-48.414
PAAIU_0172	-1.325361	-48.415694
PABLM_0509	-1.404611	-48.419306
PAAIU_0515	-1.37675	-48.368083
SPRPO_1575	-21.184656	-47.819514
SPSBO_1503	-23.729358	-46.555853
SPSPO12877	-23.680639	-46.762861
SPSPO14486	-23.534444	-46.6175
SPSPO14566	-23.5622	-46.5405
SPSPO14693	-23.686972	-46.702361
PAAIU_0535	-1.336639	-48.361556
MGBHE_1337	-19.851222	-43.965
PABLM_0524	-1.469306	-48.496444
MGBHE_0746	-19.920139	-43.938222
DFBSA_3016	-15.818211	-47.849981
DFBSA_1421	-15.84352	-47.850641
MGBHE_1150	-19.938139	-43.935083
PABLM_0751	-1.380333	-48.443972
DFBSA_1478	-15.845742	-47.98485
PABLM_0505	-1.359528	-48.456389
MGBHE_1329	-19.847556	-43.890722
DFBSA_1480	-15.84595	-47.894817
PABLM_0550	-1.395194	-48.428056
MGBHE_1095	-19.916694	-43.933472
PABLM_0540	-1.371131	-48.435667
PABLM_0519	-1.395833	-48.437222
PABLM_0492	-1.351944	-48.437778
PABLM_0493	-1.392861	-48.429444
PABLM_0491	-1.379361	-48.445278
PABLM_0508	-1.373056	-48.431694
PABLM_0499	-1.471056	-48.463778
PABLM_0513	-1.463111	-48.456583
SPCAS_0276	-22.93125	-47.0995
SPCAS_0240	-22.879028	-47.074806
SPCAS_0298	-22.89725	-47.084444
SPCAS_0274	-22.886111	-47.130556
PRCTA_1103	-25.481596	-49.293496
CEFLA_0857	-3.722139	-38.505361
CEFLA_0851	-3.758167	-38.461667
PECRU_0104	-8.282083	-35.965
PBCGE_0120	-7.225722	-35.885778
PBCGE_0119	-7.222667	-35.888389
SPCAS_0243	-22.9405	-47.043333
SPCAS_0263	-22.885111	-47.113806
SPCAS_0248	-22.948722	-47.029333
SPCAS_0526	-22.88675	-47.130306
SPCAS_0279	-22.853222	-47.039667
SPCAS_0280	-22.881778	-47.032722
SPCAS_0548	-22.88039	-47.07346
SPCAS_0546	-22.91566	-47.01577
DFBSA_1481	-15.840361	-48.020639
SPCAS_0281	-22.888	-47.032056
SPCAS_0250	-22.94525	-47.117611
PRCTA_1089	-25.456866	-49.29542
SPCAS_0287	-22.949214	-47.055139
CEFLA_0885	-3.778611	-38.535
SPCAS_0285	-22.919972	-47.017972
PRCTA_1000	-25.449158	-49.252426
SPCAS_0251	-22.922861	-47.102278
SPCAS_0256	-22.81975	-47.088167
SPCAS_0242	-22.868583	-47.037361
SPCAS_0268	-22.816472	-47.074222
SPCAS_0272	-22.856333	-47.158361
SPCAS_1058	-22.94125	-47.069881
PRCTA_0971	-25.469583	-49.277778
PRCTA_1072	-25.427361	-49.313
SPCAS_1069	-22.93165	-47.100283
MGCEM_0202	-19.877667	-44.092056
SCFNS_0328	-27.575861	-48.531361
SPGRS_0113	-23.481333	-46.536333
SPGRS_0139	-23.407222	-46.394833
SPGRS_0118	-23.485278	-46.550944
SPGRS_0319	-23.453611	-46.508889
SPGRS_0114	-23.428028	-46.546278
SPGRS_0094	-23.429556	-46.398139
SPGRS_0115	-23.441806	-46.519167
SPGRS_0084	-23.434833	-46.507083
SPGRS_0103	-23.468917	-46.536833
SPGRS_0092	-23.461111	-46.544528
SPGRS_0124	-23.427528	-46.528556
SPGRS_0136	-23.474667	-46.451778
SCFNS_0320	-27.509167	-48.478889
SCFNS_0295	-27.430119	-48.455202
SCFNS_0296	-27.434123	-48.460661
SCJVE_0107	-26.268687	-48.838872
SPGRS_0089	-23.425833	-46.434167
SPGRS_0299	-23.42767	-46.40974
SPGJA_0655	-23.969014	-46.186594
SPGRS_0134	-23.446778	-46.530639
GOGNA_1337	-17.725944	-48.62625
SPGRS_0062	-23.466667	-46.533056
SPGRS_0163	-23.42425	-46.476361
SCFNS_0323	-27.5035	-48.514861
SCFNS_0254	-27.553667	-48.498667
SCFNS_0253	-27.584944	-48.545139
SPGRS_0085	-23.415083	-46.455361
SPGRS_0093	-23.467167	-46.478194
CEJNE_0054	-7.260111	-39.31125
CEJNE_0059	-7.248747	-39.287836
CEJNE_0061	-7.235444	-39.268361
CEJNE_0063	-7.222222	-39.279472
SPGRS_0130	-23.473361	-46.394917
SPITE_0030	-23.54325	-46.929611
SCJVE_0130	-26.282904	-48.808222
PBJPA_0199	-7.117333	-34.853167
SPGRS_0121	-23.454306	-46.430806
SPGRS_0095	-23.440944	-46.554472
SPGRS_0128	-23.468278	-46.558611
SPJAI_0058	-23.172194	-46.903556
SCJVE_0102	-26.269167	-48.801917
SPGRS_0088	-23.450611	-46.517306
SPGRS_0087	-23.446028	-46.414556
SPGRS_0318	-23.441083	-46.503972
SPGRS_0641	-23.46485	-46.52042
SPGRS_0661	-23.456	-46.55846
SPGRS_0317	-23.40484	-46.4926
SPGRS_0647	-23.42685	-46.54843
SPGRS_0631	-23.42713	-46.43184
SPGRS_0120	-23.420556	-46.522972
SPITE_0036	-23.54227	-46.92631
SPJAI_0578	-23.16976	-46.9053
SCFNS_0284	-27.595469	-48.558659
SCFNS_0325	-27.590167	-48.493167
SPGRS_0300	-23.45293	-46.42312
SPITE_0035	-23.56031	-46.94507
SPGRS_0127	-23.403556	-46.525361
SPGRS_0131	-23.457	-46.461639
SPGRS_0125	-23.456889	-46.561417
SPGRS_0135	-23.4045	-46.483306
SPGRS_0129	-23.433	-46.542778
SPJAI_0055	-23.182583	-46.878833
SCJVE_0104	-26.306693	-48.842931
SCFNS_0297	-27.446482	-48.378581
SPGRS_0162	-23.408889	-46.478167
SPGRS_0262	-23.44375	-46.540306
SPGRS_0132	-23.461833	-46.411
SPGRS_0137	-23.432361	-46.444833
SPGRS_0116	-23.450417	-46.465056
SPJAI_0057	-23.164306	-46.936972
SCFNS_0298	-27.444333	-48.405028
SCFNS_0324	-27.598925	-48.543114
SCFNS_0322	-27.669592	-48.507192
SCFNS_0321	-27.485278	-48.519167
SCFNS_0326	-27.477191	-48.460556
SCJVE_0106	-26.315993	-48.842063
PBJPA_0193	-7.091667	-34.835
SCFNS_0288	-27.438687	-48.397123
SCFNS_0278	-27.589011	-48.55727
SCFNS_0287	-27.591384	-48.549726
SPGRS_0126	-23.407583	-46.497333
SPGRS_0280	-23.468694	-46.519056
SCTRO_0047	-27.440506	-48.491423
PEJBO_0094	-8.2065	-34.9245
SCFNS_0283	-27.597722	-48.507944
SPGRS_0090	-23.462861	-46.523028
SPGRS_0304	-23.438889	-46.551083
SCFNS_0286	-27.5965	-48.525444
SCFNS_0280	-27.599245	-48.580217
SCFNS_0294	-27.694639	-48.4955
SPGRS_0284	-23.47029	-46.528766
SPGRS_1073	-23.484914	-46.551611
SPITE_0744	-23.559914	-46.9442
SCFNS_0327	-27.612222	-48.543417
GOGNA_1299	-16.688889	-49.242222
SPGJA_0777	-23.997719	-46.257056
RNNTL_0149	-5.871917	-35.223361
RNNTL_0158	-5.828361	-35.234222
SPPGE_0040	-24.037389	-46.509472
AMMNS_0434	-3.069667	-59.935028
AMMNS_0440	-3.078717	-59.938773
RNNTL_0150	-5.741081	-35.257431
RNNTL_0138	-5.855472	-35.262528
RNNTL_0159	-5.784028	-35.199611
RNNTL_0147	-5.73325	-35.246389
RNNTL_0144	-5.724	-35.241472
RNNTL_0151	-5.817278	-35.225944
RNNTL_0145	-5.739722	-35.270556
RNNTL_0137	-5.753611	-35.278611
RNNTL_0146	-5.725806	-35.275278
RNNTL_0148	-5.773894	-35.255222
RNNTL_0141	-5.824639	-35.264111
PRMGA_0217	-23.400788	-51.905289
RJNIU_0058	-22.775139	-43.415
RSPAE_1526	-30.008972	-51.144253
RNNTL_0143	-5.765722	-35.202972
AMMNS_0435	-3.100644	-59.990717
PEOLD_0084	-8.015	-34.852694
RNNTL_0134	-5.824	-35.218306
AMMNS_0439	-3.055472	-59.927972
SPPGE_0034	-24.007278	-46.41875
RNNTL_0255	-5.843417	-35.207111
RNNTL_0256	-5.804417	-35.207
RNNTL_0346	-5.792556	-35.1985
PRMGA_0220	-23.422778	-51.906639
RNNTL_0152	-5.853167	-35.222083
ALMCO_0279	-9.6555	-35.703222
ALMCO_0285	-9.658389	-35.764
ALMCO_0272	-9.641722	-35.725278
ALMCO_0284	-9.666833	-35.737722
ALMCO_0277	-9.654389	-35.740806
APMPA_0121	.009889	-51.082056
APMPA_0119	.011611	-51.088194
PAMTUB0019	-1.350417	-48.34825
RNNTL_0124	-5.841278	-35.245167
ALMCO_0273	-9.620128	-35.726761
AMMNS_0448	-3.059527	-59.93422
RNNTL_0142	-5.888083	-35.170389
RNNTL_0133	-5.850333	-35.206306
RNNTL_0135	-5.84025	-35.201472
PAMTUB0018	-1.375889	-48.331222
PAMTUB0017	-1.372389	-48.320667
RNNTL_0160	-5.873556	-35.205
PAMTUB0016	-1.348611	-48.337944
ALMCO_0286	-9.553583	-35.757861
RNNTL_0270	-5.890583	-35.175611
AMMNS_0441	-3.059417	-59.915778
AMMNS_0432	-3.010693	-60.00174
SPPGE_0043	-24.030278	-46.520861
RNNTL_0335	-5.889472	-35.171944
AMMNS_0931	-3.101389	-60.025833
ALMCO_0287	-9.640528	-35.734611
SPPGE_0036	-24.02125	-46.450889
SPPGE_0031	-24.004167	-46.424
ROPVO_0126	-8.747556	-63.87625
RJRJO_9803	-22.970908	-43.183558
RJRJO_9804	-22.973314	-43.185969
RJRJO_9805	-22.977472	-43.188556
PERCE_0644	-8.048583	-34.959361
PERCE_0638	-8.075083	-34.890806
PERCE_0640	-8.073194	-34.885528
PERCE_0641	-8.073472	-34.887139
PERCE_0642	-8.074528	-34.888917
PERCE_0643	-8.075722	-34.892972
PERCE_0645	-8.067111	-34.879083
PERCE_0651	-8.066139	-34.873861
PERCE_0647	-8.06075	-34.871
PERCE_0648	-8.064583	-34.872667
PERCE_0649	-8.062806	-34.870889
PERCE_0513	-8.059833	-34.89725
PERCE_0436	-8.117778	-34.904556
SPPPE_0010	-22.08775	-51.415139
SPPGE_0037	-24.0165	-46.47575
PERCE_0419	-8.039722	-34.908556
RJRJO_8729	-22.798028	-43.189722
PERCE_0512	-8.067111	-34.895333
RJRJO_9800	-22.963361	-43.169083
RJRJO_9802	-22.96775	-43.178775
TOPMJ_0056	-10.189056	-48.335444
RJRJO10439	-22.974975	-43.187794
PERCE_0252	-8.081278	-34.914556
PERCE_0639	-8.073539	-34.886539
RJRJO10280	-22.882222	-43.578889
MASLS_0169	-2.575611	-44.303
SPRPO_0030	-21.157556	-47.812556
SPSJC_0276	-23.177111	-45.777444
SPSOC_0005	-23.505	-47.448556
SPSOC_0014	-23.470917	-47.435194
SPSOC_0020	-23.520083	-47.444333
SPSOC_0017	-23.51175	-47.496889
SPSOC_0019	-23.50725	-47.4795
SPSOC_0011	-23.515806	-47.486639
SPSOC_0016	-23.521361	-47.474694
SPSOC_0059	-23.482194	-47.493306
SPSOC_0021	-23.462	-47.423278
SPSOC_0023	-23.44825	-47.478694
SPSOC_0078	-23.53525	-47.462778
SPSOC_0077	-23.456333	-47.482917
SPSOC_0018	-23.465	-47.481167
SPSOC_0006	-23.421583	-47.415028
SPSOC_0009	-23.482333	-47.423389
BASDR_0195	-13.001278	-38.491917
SPSOC_0041	-22.905833	-47.458333
MASLS_0152	-2.563567	-44.244853
MASLS_0250	-2.524333	-44.297017
SPSOC_0004	-23.501167	-47.459861
BASDR_0993	-12.925528	-38.361028
BASDR_1058	-12.97825	-38.504361
BASDR_1074	-12.97675	-38.516306
BASDR_1561	-12.979833	-38.457806
SPSOC_0053	-23.490833	-47.47
MASLS_0239	-2.608944	-44.232944
SCSFS_0003	-26.245672	-48.637535
SPSOC_0003	-23.534139	-47.462667
SPSOC_0013	-23.517139	-47.457722
MASLS_0165	-2.608306	-44.245667
BASDR_1060	-12.953333	-38.351333
BASDR_0934	-13.007417	-38.493194
MASLS_0182	-2.557722	-44.2325
MASLS_0183	-2.548667	-44.291861
MASLS_0245	-2.523222	-44.245222
SPRPO_0077	-21.187528	-47.821806
SPSOC_0090	-23.495361	-47.460333
SPSOC_0050	-23.534361	-47.466222
MASLS_0186	-2.601667	-44.173361
MASLS_0175	-2.528972	-44.184361
BASDR_0889	-12.976889	-38.493278
MASLS_0167	-2.57175	-44.260889
MASLS_0168	-2.515056	-44.212528
MASLS_0166	-2.525611	-44.286083
BASEV_0005	-12.464806	-39.281583
MASLS_0179	-2.654111	-44.280472
MASLS_0177	-2.501	-44.242528
MASLS_0178	-2.529083	-44.239083
MASLS_0184	-2.53725	-44.216694
BASDR_1070	-12.993889	-38.447222
BASDR_1061	-12.982806	-38.516611
SPSOC_0422	-23.421111	-47.418
MASLS_0181	-2.589111	-44.191806
SPSOC_0026	-23.486361	-47.452389
SPSVE_0070	-23.967464	-46.383719
SPSTS_0094	-23.955556	-46.346667
SPSTS_0009	-23.97425	-46.317167
SPSPO_1231	-23.664333	-46.736611
SPSPO_0251	-23.668194	-46.756056
SPSPO_0433	-23.466194	-46.60325
SPSOC_0035	-23.495806	-47.439944
SPSOC_0029	-23.485444	-47.480861
SPSOC_0027	-23.502444	-47.470083
SPSOC_0045	-23.4955	-47.508694
SPSOC_0032	-23.493194	-47.46275
SPSZN_0007	-23.539583	-46.312111
SCSOO_0060	-27.607778	-48.634444
SPVOM_0004	-23.548833	-47.471833
SPSPO_0304	-23.777083	-46.720333
SPSPO_0708	-23.459333	-46.625194
SPVOM_0003	-23.567778	-47.456389
SPVOM_0001	-23.542194	-47.448833
SPSTS_0115	-23.931111	-46.336222
ESVTA_0115	-20.313444	-40.320722
SPSPO_1019	-23.689311	-46.703594
SPJAI_0072	-23.169667	-46.891944
MGULA_0268	-18.860333	-48.274056
SPSTS_0072	-23.967056	-46.333667
SPSPO_0878	-23.677111	-46.750694
SPSTS_0016	-23.960917	-46.340028
SPSPO_0524	-23.693972	-46.673194
SPSPO_0900	-23.648917	-46.729889
SPSPO_0209	-23.448053	-46.572878
SPSPO_0984	-23.760389	-46.660806
SPSPO_1183	-23.698917	-46.646778
SPVOM_0006	-23.554194	-47.456694
ESVVA_0070	-20.392472	-40.321139
SPSOC_0084	-23.443361	-47.514222
SPSTS_0098	-23.966444	-46.346083
SCSOO_0029	-27.566694	-48.632389
SCSOO_0074	-27.552917	-48.658139
SPSTS_0097	-23.892	-46.243889
SPSOC_0062	-23.475	-47.458889
SPSZN_0041	-23.532583	-46.328611
SPSOC_0033	-23.477611	-47.443444
SPSOC_0034	-23.476833	-47.473972
SPSOC_0015	-23.524639	-47.491417
RNPWM_0020	-5.913528	-35.197083
RSPAE_1044	-30.040194	-51.163665
RNNTL_0123	-5.826056	-35.216333
SPMID_0001	-21.134083	-51.101667
RNNTL_0103	-5.788444	-35.201528
PEJBO_0024	-8.152222	-34.942778
PEISS_0004	-7.793889	-34.976667
RNMRO_0020	-5.189444	-37.343333
RNSAAI0002	-5.839722	-35.695556
DFBSA_2887	-15.796728	-47.887244
RNNTL_0125	-5.761278	-35.196556
RNPWM_0018	-5.902417	-35.262
RNSYF_0002	-4.839139	-37.2531
RNTUL_0006	-6.232694	-35.049083
RNCIC_0009	-6.457139	-37.091333
PACIR_0011	-4.85175	-48.333083
PARNP_0005	-4.786944	-48.065
MGRNS_0007	-19.744333	-44.150361
RNNTL_0101	-5.836778	-35.213639
RNNSF_0011	-6.110361	-35.102222
RNNSF_0013	-6.131139	-35.100056
PRRNN_0046	-26.146111	-52.852056
PRRNN_0045	-26.224153	-52.888886
PARNP_0007	-4.851742	-48.333075
RNNTL_0126	-5.803333	-35.18225
RNSGM_0006	-5.763194	-35.369806
RNTUL_0003	-6.2325	-35.049028
ESRVL_0160	-20.687944	-40.941611
SPVIN_0024	-23.070818	-47.011869
RNSMTL0002	-5.100694	-35.759917
MTROI_0012	-16.473056	-54.634722
RNNTL_0284	-5.784028	-35.199611
RNNTL_0292	-5.825421	-35.216289
MTROI_0061	-16.752222	-54.100833
SPRGT_0002	-24.55925	-47.864583
RNMTN_0002	-6.109	-37.900111
RNSYF_0001	-5.048056	-36.985278
ROCDEY0320	-8.797072	-63.710142
ROGUM_0329	-10.785972	-65.341917
ROJIP_0019	-10.876861	-61.9065
ROPVO_0112	-8.793583	-63.886361
ROPVO_0462	-8.736392	-63.886669
ROPVO_0463	-8.774169	-63.868444
ROPVO_0466	-8.754522	-63.852773
ROPVO_0470	-8.795528	-63.874917
ROPVO_0471	-8.726444	-63.9085
ROPVO_0474	-8.770511	-63.823932
ROVHA_0370	-12.736806	-60.112889
RSBGV_0086	-29.10162	-51.54644
RSBOZN0055	-28.36462	-53.77783
RNGXS_0001	-5.527222	-37.498917
RSCPTE0077	-28.74573	-51.09036
RSCIO_0186	-28.338451	-52.888695
RSCLB_0177	-29.314472	-51.449861
RSCSL_0363	-29.07033	-50.978087
RSCOXL0143	-28.167115	-52.310571
RSMAQN0244	-29.772694	-50.136555
RSMORM0253	-28.68281	-52.59717
RSPBG_0286	-30.19159	-52.37453
RSPAS_0339	-28.314423	-52.476177
RSSON_0551	-29.90834	-50.42667
RSSON_0552	-29.83031	-50.60031
RSSFP_0587	-29.09634	-50.67038
RSSEE_0511	-30.366756	-53.666033
RSTAE_0525	-29.6447	-50.11231
RSUGN_0603	-30.012953	-56.375842
RSVSL_0552	-29.689916	-52.676889
RSFRL_0185	-29.209694	-51.383806
CECTO_0005	-7.268914	-39.457797
RSTUI_0524	-29.62425	-51.78361
RSRIP_0444	-30.21959	-52.60714
CEAQZ_0009	-3.846133	-38.389175
MTROI_0014	-16.696389	-54.662028
RSIJI_0232	-28.48862	-53.83189
ROJIP_0348	-10.887056	-61.911389
ROJIP_0350	-10.874333	-61.949167
ROJIP_0351	-10.864194	-61.970278
ROPVO_0465	-8.75153	-63.8912
ROPVO_0467	-8.76356	-63.8953
ROPVO_0472	-8.804667	-63.887111
RSAUD_0006	-29.71614	-53.25136
RSBGV_0085	-29.07603	-51.56519
RSCCR_0070	-30.27114	-53.10481
RSCCR_0071	-30.25084	-52.85125
RSCSX_0114	-28.572611	-51.975472
RSCOXL0144	-28.12628	-52.29453
RSCZA_0167	-28.76564	-53.59692
RSCZA_0168	-28.56212	-53.72375
RSCZA_0169	-28.90267	-53.63642
RSCZR_0150	-29.51703	-51.98744
RSJCS_0329	-29.09087	-53.65433
RSPAS_0340	-28.227278	-52.481833
RSPUV_0429	-29.140326	-52.244831
RSRGR_0566	-31.92434	-52.31736
RSROS_0438	-29.294722	-51.871111
RSSLL_0503	-31.23259	-51.98728
RSSEE_0512	-30.36159	-53.52131
RSSEE_0513	-30.00139	-53.67411
RSSVZ_0507	-29.35787	-51.37631
RSTRF_0553	-29.70817	-51.62486
RSTRC_0543	-31.41745	-52.17608
RSVAA_0641	-28.59495	-51.04081
RSVAI_0574	-29.66559	-52.05106
RSVNS_0560	-28.987389	-51.56075
RSERB_0159	-27.81523	-52.26139
RSTUI_0523	-29.70964	-51.81831
RSBPR_0050	-29.49106	-51.35922
RSBPR_0051	-29.41562	-51.34725
PANMB_0004	-1.066806	-47.373556
CEPWB_0002	-3.348889	-39.130278
ROAQS_0015	-9.914414	-63.033784
ROBTIS0002	-10.208899	-63.82735
RONBA_0002	-11.730281	-62.309381
ROPBW_0037	-11.675278	-61.186667
ROSMGE0002	-11.696389	-62.718631
ROVHA_0013	-12.725625	-60.137839
ALSMM_0003	-9.889472	-36.158083
PRROO_0002	-24.545917	-52.248083
PANMB_0003	-1.032861	-47.351194
ROADW_0314	-11.347806	-62.284444
ROAQS_0332	-9.910111	-63.048556
ROCWL_0326	-11.435917	-61.449556
ROCJW_0319	-13.188442	-60.815992
ROEOE_0322	-11.530056	-61.014139
ROGUM_0327	-10.778058	-65.332222
ROOPO_0336	-10.720595	-62.260323
ROPVO_0459	-8.758972	-63.87525
ROPVO_0464	-8.771119	-63.901917
ROPVO_0468	-8.763461	-63.908886
RORMM_0002	-11.729333	-61.778972
RORMM_0366	-11.729333	-61.778972
ROSKZ_0002	-11.906872	-61.785881
ROSMGE0354	-11.690842	-62.715892
ROVHA_0369	-12.739675	-60.134194
RSBRO_0037	-30.294639	-51.302056
RSBRO_0038	-30.486167	-51.504389
RSMILE0249	-30.13898	-52.04764
RSPJA_0294	-28.42437	-53.65639
RSPLT_0408	-31.51973	-52.27944
RSRSC_0515	-29.735211	-53.492
RSROB_0438	-27.47392	-53.16833
RSSFP_0591	-29.352305	-50.174083
RSVMA_0569	-28.54395	-52.15425
ROMACH0333	-9.425833	-61.994639
ROVHA_0007	-12.740658	-60.143372
CEPTY_0003	-4.226694	-38.919194
ALMCO_0073	-9.444722	-35.736944
ALATL_0002	-9.478344	-35.959444
ALATL_0003	-9.478333	-35.959444
ALSMM_0002	-9.791667	-36.046111
RNNTL_0156	-5.788889	-35.196722
RNPWM_0028	-5.919722	-35.276222
RNPWM_0027	-5.912028	-35.212306
RNSGM_0005	-5.762444	-35.37325
ROCWL_0452	-11.445831	-61.432219
ROPVO_0031	-8.773611	-63.902222
ROPVO_0785	-8.755167	-63.841028
ROXXX_0001	-11.544083	-61.018972
PRRON_0002	-26.156694	-49.585611
RNPWM_0026	-5.913	-35.293028
RNNTL_0157	-5.810694	-35.217472
RNNTL_0140	-5.836167	-35.215667
RJRIOS0004	-22.413389	-41.997333
SPROA_0001	-22.534917	-52.947389
RSROS_0003	-29.202417	-51.854611
RSROLA0001	-28.251111	-54.814389
SPCAS_0219	-20.451111	-47.145278
ALPND_0005	-10.292528	-36.500056
CEFLA_0305	-3.726861	-38.529556
ROCWL_0008	-11.442556	-61.444028
ROCWL_0010	-11.494528	-61.447
ROJIP_0018	-10.879083	-61.961444
ROJIP_0020	-10.888889	-61.918111
ROPVO_0123	-8.776889	-63.886361
ROPVO_0118	-8.775806	-63.815667
ROPVO_0120	-8.764167	-63.855722
ROPVO_0124	-8.753083	-63.878611
RORMM_0012	-11.715833	-61.779917
ROVHA_0012	-12.732917	-60.149694
ROVHA_0014	-12.740653	-60.151667
RNMRO_0029	-5.147556	-37.369056
RNPWM_0021	-5.969333	-35.134333
RNNTL_0112	-5.757889	-35.247139
RNRYA_0002	-5.884778	-35.933083
RNNTL_0161	-5.83625	-35.215194
PABLM_0455	-5.548611	-48.729861
PASID_0003	-1.313306	-47.508972
SCROD_0007	-26.889306	-49.377111
RNSGM_0010	-5.762444	-35.37325
RSROB_0001	-27.473556	-53.170028
ROCWL_0325	-11.428056	-61.457333
ROKLO_0322	-13.11905	-60.542531
ROPVO_0469	-8.741	-63.865583
ROPYM_0351	-11.168572	-61.906931
RORMM_0013	-11.7385	-61.7799
RSBTSU0047	-29.34923	-51.68775
RSMRF_0090	-31.505778	-52.615194
RSNOV_0260	-28.64745	-51.74969
RSSON_0553	-29.87064	-50.51825
RSSGB_0555	-30.262585	-54.48597
RSSCS_0574	-28.88945	-51.13022
RSSASL0518	-30.63381	-51.55544
RSTCC_0593	-29.45639	-49.92483
RSERE_0185	-27.70695	-52.28664
ROPVO_0116	-8.764222	-63.885417
RNMRO_0030	-5.219917	-37.291167
RJRJO_8640	-22.859528	-43.372806
ROCWL_0007	-11.423533	-61.437622
RORMM_0014	-11.7235	-61.795111
ROJIP_0374	-10.862667	-61.979806
ROJIP_0373	-10.89625	-61.903167
ROPVO_0513	-8.737528	-63.834861
ROVALP0002	-10.426917	-62.132194
RNMRO_0063	-4.951361	-37.405417
RNOOB_0001	-6.698722	-36.945944
ROCWL_0449	-11.423444	-61.437611
ROJIP_0578	-10.862306	-61.939778
ROJIP_0577	-10.897778	-61.916389
RORMM_0383	-11.727194	-61.75975
ROVHA_0544	-12.752861	-60.102778
RNBOU_0001	-5.989286	-35.583483
RNCUO_0001	-6.5575	-36.591997
RNSECD0001	-6.110778	-35.714667
